/home/rogerg/Documents/autonomous_pedestrian_project/navi/torch-rl/scripts/train.py --algo ppo --env MiniGrid-GridCity-4S30Static-v0 --model GridCityTest --save-interval 10 --recurrence=8 --text

Namespace(algo='ppo', batch_size=256, clip_eps=0.2, difficulty=1, discount=0.99, entropy_coef=0.01, env='MiniGrid-GridCity-4S30Static-v0', epochs=4, frames=10000000, frames_per_proc=None, gae_lambda=0.95, log_interval=1, lr=0.0007, max_grad_norm=0.5, mem=True, model='GridCityTest', optim_alpha=0.99, optim_eps=1e-05, procs=16, recurrence=8, save_interval=10, seed=1, tb=False, text=True, value_loss_coef=0.5)

Model successfully created

ACModel(
  (memory_rnn): LSTMCell(75, 75)
  (word_embedding): Embedding(500, 32)
  (text_rnn): GRU(32, 128, batch_first=True)
  (actor): Sequential(
    (0): Linear(in_features=203, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=4, bias=True)
  )
  (critic): Sequential(
    (0): Linear(in_features=203, out_features=64, bias=True)
    (1): Tanh()
    (2): Linear(in_features=64, out_features=1, bias=True)
  )
)

CUDA available: True

U 2748 | F 5627904 | FPS 0947 | D 6576 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.2 4.0 1.0 22.0 | H 0.632 | V 0.805 | pL -0.001 | vL 0.000 | grad 0.016
U 2749 | F 5629952 | FPS 0982 | D 6578 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 7.7 4.5 1.0 28.0 | H 0.621 | V 0.818 | pL 0.002 | vL 0.000 | grad 0.015
U 2750 | F 5632000 | FPS 0980 | D 6580 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.6 3.8 1.0 18.0 | H 0.628 | V 0.798 | pL -0.004 | vL 0.000 | grad 0.011
Model successfully saved
U 2751 | F 5634048 | FPS 1002 | D 6582 | Difficulty 6 | rR:μσmM 0.74 0.41 0.00 0.99 | F:μσmM 8.2 4.4 1.0 24.0 | H 0.616 | V 0.817 | pL 0.000 | vL 0.002 | grad 0.025
U 2752 | F 5636096 | FPS 1007 | D 6584 | Difficulty 6 | rR:μσmM 0.67 0.45 0.00 0.99 | F:μσmM 8.2 6.1 1.0 67.0 | H 0.680 | V 0.778 | pL 0.009 | vL 0.001 | grad 0.035
U 2753 | F 5638144 | FPS 0998 | D 6586 | Difficulty 6 | rR:μσmM 0.67 0.45 0.00 0.99 | F:μσmM 8.1 4.8 1.0 36.0 | H 0.665 | V 0.765 | pL 0.003 | vL 0.000 | grad 0.017
U 2754 | F 5640192 | FPS 1010 | D 6588 | Difficulty 6 | rR:μσmM 0.74 0.41 0.00 0.99 | F:μσmM 7.7 4.3 1.0 24.0 | H 0.608 | V 0.850 | pL 0.001 | vL 0.000 | grad 0.018
U 2755 | F 5642240 | FPS 0974 | D 6590 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 8.0 4.1 1.0 29.0 | H 0.679 | V 0.756 | pL -0.001 | vL 0.000 | grad 0.014
U 2756 | F 5644288 | FPS 0981 | D 6592 | Difficulty 6 | rR:μσmM 0.73 0.42 0.00 0.99 | F:μσmM 8.0 4.4 1.0 28.0 | H 0.607 | V 0.817 | pL -0.002 | vL 0.000 | grad 0.013
U 2757 | F 5646336 | FPS 0995 | D 6594 | Difficulty 6 | rR:μσmM 0.73 0.42 0.00 0.99 | F:μσmM 7.9 3.8 1.0 21.0 | H 0.596 | V 0.821 | pL 0.001 | vL 0.000 | grad 0.014
U 2758 | F 5648384 | FPS 0979 | D 6596 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.2 3.7 1.0 20.0 | H 0.613 | V 0.801 | pL -0.004 | vL 0.000 | grad 0.012
U 2759 | F 5650432 | FPS 0945 | D 6598 | Difficulty 6 | rR:μσmM 0.68 0.45 0.00 0.99 | F:μσmM 7.0 3.6 1.0 18.0 | H 0.642 | V 0.818 | pL -0.001 | vL 0.000 | grad 0.013
U 2760 | F 5652480 | FPS 1023 | D 6600 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 7.9 4.6 1.0 36.0 | H 0.629 | V 0.816 | pL 0.010 | vL 0.002 | grad 0.025
Model successfully saved
U 2761 | F 5654528 | FPS 1000 | D 6603 | Difficulty 6 | rR:μσmM 0.65 0.46 0.00 0.99 | F:μσmM 7.8 4.3 1.0 24.0 | H 0.678 | V 0.763 | pL -0.001 | vL 0.000 | grad 0.020
U 2762 | F 5656576 | FPS 0964 | D 6605 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 8.0 4.4 1.0 28.0 | H 0.650 | V 0.786 | pL 0.005 | vL 0.000 | grad 0.016
U 2763 | F 5658624 | FPS 0994 | D 6607 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.8 4.2 1.0 21.0 | H 0.617 | V 0.787 | pL -0.002 | vL 0.000 | grad 0.015
U 2764 | F 5660672 | FPS 1018 | D 6609 | Difficulty 6 | rR:μσmM 0.74 0.42 0.00 0.99 | F:μσmM 7.7 3.8 1.0 22.0 | H 0.587 | V 0.808 | pL -0.001 | vL 0.000 | grad 0.015
U 2765 | F 5662720 | FPS 0986 | D 6611 | Difficulty 6 | rR:μσmM 0.65 0.46 0.00 0.99 | F:μσmM 7.5 3.9 1.0 24.0 | H 0.649 | V 0.743 | pL 0.001 | vL 0.000 | grad 0.014
U 2766 | F 5664768 | FPS 0942 | D 6613 | Difficulty 6 | rR:μσmM 0.73 0.42 0.00 0.99 | F:μσmM 7.4 3.6 1.0 21.0 | H 0.601 | V 0.822 | pL 0.000 | vL 0.000 | grad 0.012
U 2767 | F 5666816 | FPS 1003 | D 6615 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.8 4.0 1.0 19.0 | H 0.595 | V 0.810 | pL 0.003 | vL 0.000 | grad 0.014
U 2768 | F 5668864 | FPS 0969 | D 6617 | Difficulty 6 | rR:μσmM 0.75 0.41 0.00 0.99 | F:μσmM 8.1 4.1 1.0 24.0 | H 0.561 | V 0.843 | pL 0.002 | vL 0.000 | grad 0.018
U 2769 | F 5670912 | FPS 1000 | D 6619 | Difficulty 6 | rR:μσmM 0.68 0.45 0.00 0.99 | F:μσmM 7.7 4.1 1.0 25.0 | H 0.666 | V 0.728 | pL -0.001 | vL 0.000 | grad 0.017
U 2770 | F 5672960 | FPS 0996 | D 6621 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.4 3.8 1.0 20.0 | H 0.617 | V 0.799 | pL 0.010 | vL 0.004 | grad 0.069
Model successfully saved
U 2771 | F 5675008 | FPS 1000 | D 6623 | Difficulty 6 | rR:μσmM 0.72 0.43 0.00 0.99 | F:μσmM 7.7 4.3 1.0 24.0 | H 0.593 | V 0.793 | pL -0.016 | vL 0.001 | grad 0.022
U 2772 | F 5677056 | FPS 0957 | D 6625 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.8 4.2 1.0 22.0 | H 0.582 | V 0.790 | pL -0.004 | vL 0.000 | grad 0.011
U 2773 | F 5679104 | FPS 0966 | D 6628 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.2 3.9 1.0 22.0 | H 0.583 | V 0.804 | pL -0.002 | vL 0.000 | grad 0.012
U 2774 | F 5681152 | FPS 1004 | D 6630 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.5 4.0 1.0 22.0 | H 0.582 | V 0.791 | pL 0.000 | vL 0.000 | grad 0.010
U 2775 | F 5683200 | FPS 0969 | D 6632 | Difficulty 6 | rR:μσmM 0.66 0.45 0.00 0.99 | F:μσmM 7.5 4.1 1.0 18.0 | H 0.576 | V 0.796 | pL 0.000 | vL 0.000 | grad 0.010
U 2776 | F 5685248 | FPS 0971 | D 6634 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.4 4.0 1.0 21.0 | H 0.580 | V 0.789 | pL -0.002 | vL 0.000 | grad 0.013
U 2777 | F 5687296 | FPS 0998 | D 6636 | Difficulty 6 | rR:μσmM 0.72 0.43 0.00 0.99 | F:μσmM 7.6 3.7 1.0 19.0 | H 0.579 | V 0.813 | pL -0.002 | vL 0.000 | grad 0.010
U 2778 | F 5689344 | FPS 1010 | D 6638 | Difficulty 6 | rR:μσmM 0.66 0.45 0.00 0.99 | F:μσmM 7.5 4.0 1.0 23.0 | H 0.603 | V 0.770 | pL 0.000 | vL 0.000 | grad 0.014
U 2779 | F 5691392 | FPS 0997 | D 6640 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 7.5 3.9 1.0 20.0 | H 0.577 | V 0.794 | pL 0.000 | vL 0.000 | grad 0.013
U 2780 | F 5693440 | FPS 0994 | D 6642 | Difficulty 6 | rR:μσmM 0.72 0.43 0.00 0.99 | F:μσmM 7.7 4.1 1.0 32.0 | H 0.570 | V 0.809 | pL -0.001 | vL 0.000 | grad 0.012
Model successfully saved
U 2781 | F 5695488 | FPS 0988 | D 6644 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.6 3.8 1.0 20.0 | H 0.575 | V 0.816 | pL -0.002 | vL 0.000 | grad 0.010
U 2782 | F 5697536 | FPS 0980 | D 6646 | Difficulty 6 | rR:μσmM 0.70 0.43 0.00 0.99 | F:μσmM 7.9 3.9 1.0 18.0 | H 0.620 | V 0.783 | pL 0.003 | vL 0.000 | grad 0.012
U 2783 | F 5699584 | FPS 0976 | D 6648 | Difficulty 6 | rR:μσmM 0.74 0.42 0.00 0.99 | F:μσmM 7.8 4.0 1.0 25.0 | H 0.602 | V 0.816 | pL 0.003 | vL 0.000 | grad 0.021
U 2784 | F 5701632 | FPS 1002 | D 6650 | Difficulty 6 | rR:μσmM 0.73 0.42 0.00 0.99 | F:μσmM 7.7 3.7 1.0 21.0 | H 0.611 | V 0.812 | pL 0.000 | vL 0.000 | grad 0.014
U 2785 | F 5703680 | FPS 0987 | D 6652 | Difficulty 6 | rR:μσmM 0.72 0.43 0.00 0.99 | F:μσmM 8.2 4.0 1.0 21.0 | H 0.614 | V 0.791 | pL -0.000 | vL 0.000 | grad 0.011
U 2786 | F 5705728 | FPS 0982 | D 6655 | Difficulty 6 | rR:μσmM 0.73 0.42 0.00 0.99 | F:μσmM 7.8 3.9 1.0 22.0 | H 0.592 | V 0.809 | pL -0.003 | vL 0.000 | grad 0.016
U 2787 | F 5707776 | FPS 1012 | D 6657 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 7.7 4.1 1.0 24.0 | H 0.612 | V 0.808 | pL -0.002 | vL 0.000 | grad 0.014
U 2788 | F 5709824 | FPS 0988 | D 6659 | Difficulty 6 | rR:μσmM 0.72 0.43 0.00 0.99 | F:μσmM 7.8 3.9 1.0 21.0 | H 0.593 | V 0.819 | pL 0.002 | vL 0.000 | grad 0.012
U 2789 | F 5711872 | FPS 0956 | D 6661 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.7 4.1 1.0 23.0 | H 0.623 | V 0.789 | pL -0.001 | vL 0.000 | grad 0.014
U 2790 | F 5713920 | FPS 0944 | D 6663 | Difficulty 6 | rR:μσmM 0.72 0.43 0.00 0.99 | F:μσmM 7.4 3.7 1.0 19.0 | H 0.622 | V 0.817 | pL -0.002 | vL 0.000 | grad 0.013
Model successfully saved
U 2791 | F 5715968 | FPS 0991 | D 6665 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.6 4.0 1.0 19.0 | H 0.620 | V 0.814 | pL 0.003 | vL 0.000 | grad 0.010
U 2792 | F 5718016 | FPS 0974 | D 6667 | Difficulty 6 | rR:μσmM 0.70 0.43 0.00 0.99 | F:μσmM 8.0 4.3 1.0 30.0 | H 0.609 | V 0.802 | pL 0.003 | vL 0.000 | grad 0.013
U 2793 | F 5720064 | FPS 0979 | D 6669 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.7 4.3 1.0 28.0 | H 0.618 | V 0.805 | pL 0.001 | vL 0.000 | grad 0.014
U 2794 | F 5722112 | FPS 0997 | D 6671 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.5 3.8 1.0 23.0 | H 0.629 | V 0.788 | pL -0.001 | vL 0.000 | grad 0.014
U 2795 | F 5724160 | FPS 1002 | D 6673 | Difficulty 6 | rR:μσmM 0.70 0.43 0.00 0.99 | F:μσmM 7.7 3.7 1.0 17.0 | H 0.620 | V 0.796 | pL 0.003 | vL 0.000 | grad 0.014
U 2796 | F 5726208 | FPS 0960 | D 6675 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 8.0 4.0 1.0 26.0 | H 0.623 | V 0.779 | pL -0.001 | vL 0.000 | grad 0.015
U 2797 | F 5728256 | FPS 1007 | D 6677 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.6 3.8 1.0 21.0 | H 0.608 | V 0.791 | pL -0.004 | vL 0.000 | grad 0.013
U 2798 | F 5730304 | FPS 0978 | D 6680 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 7.2 3.6 1.0 18.0 | H 0.614 | V 0.826 | pL -0.000 | vL 0.000 | grad 0.011
U 2799 | F 5732352 | FPS 0972 | D 6682 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 8.1 4.1 1.0 20.0 | H 0.634 | V 0.778 | pL 0.003 | vL 0.000 | grad 0.015
U 2800 | F 5734400 | FPS 1014 | D 6684 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 8.0 4.5 1.0 23.0 | H 0.628 | V 0.768 | pL -0.001 | vL 0.000 | grad 0.011
Model successfully saved
U 2801 | F 5736448 | FPS 0980 | D 6686 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 7.5 3.9 1.0 26.0 | H 0.617 | V 0.796 | pL -0.002 | vL 0.000 | grad 0.012
U 2802 | F 5738496 | FPS 0970 | D 6688 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.3 3.7 1.0 19.0 | H 0.617 | V 0.790 | pL -0.001 | vL 0.000 | grad 0.012
U 2803 | F 5740544 | FPS 0962 | D 6690 | Difficulty 6 | rR:μσmM 0.68 0.45 0.00 0.99 | F:μσmM 7.3 3.7 1.0 19.0 | H 0.654 | V 0.773 | pL -0.000 | vL 0.000 | grad 0.019
U 2804 | F 5742592 | FPS 0996 | D 6692 | Difficulty 6 | rR:μσmM 0.65 0.46 0.00 0.99 | F:μσmM 7.5 4.0 1.0 22.0 | H 0.668 | V 0.771 | pL -0.001 | vL 0.000 | grad 0.015
U 2805 | F 5744640 | FPS 1011 | D 6694 | Difficulty 6 | rR:μσmM 0.72 0.42 0.00 0.99 | F:μσmM 8.4 4.3 1.0 22.0 | H 0.654 | V 0.788 | pL 0.003 | vL 0.000 | grad 0.014
U 2806 | F 5746688 | FPS 0981 | D 6696 | Difficulty 6 | rR:μσmM 0.68 0.44 0.00 0.99 | F:μσmM 7.7 4.2 1.0 21.0 | H 0.628 | V 0.797 | pL -0.001 | vL 0.000 | grad 0.017
U 2807 | F 5748736 | FPS 0993 | D 6698 | Difficulty 6 | rR:μσmM 0.73 0.42 0.00 0.99 | F:μσmM 7.8 3.9 1.0 19.0 | H 0.608 | V 0.819 | pL -0.001 | vL 0.000 | grad 0.012
U 2808 | F 5750784 | FPS 0989 | D 6700 | Difficulty 6 | rR:μσmM 0.66 0.45 0.00 0.99 | F:μσmM 7.3 4.1 1.0 25.0 | H 0.639 | V 0.775 | pL 0.002 | vL 0.000 | grad 0.019
U 2809 | F 5752832 | FPS 0973 | D 6702 | Difficulty 6 | rR:μσmM 0.72 0.43 0.00 0.99 | F:μσmM 7.9 4.2 1.0 28.0 | H 0.587 | V 0.808 | pL 0.001 | vL 0.000 | grad 0.011
U 2810 | F 5754880 | FPS 1003 | D 6705 | Difficulty 6 | rR:μσmM 0.74 0.41 0.00 0.99 | F:μσmM 8.0 3.9 1.0 23.0 | H 0.582 | V 0.809 | pL 0.006 | vL 0.005 | grad 0.069
Model successfully saved
U 2811 | F 5756928 | FPS 0998 | D 6707 | Difficulty 6 | rR:μσmM 0.72 0.43 0.00 0.99 | F:μσmM 7.3 3.7 1.0 26.0 | H 0.562 | V 0.792 | pL -0.022 | vL 0.000 | grad 0.025
U 2812 | F 5758976 | FPS 0951 | D 6709 | Difficulty 6 | rR:μσmM 0.67 0.45 0.00 0.99 | F:μσmM 7.0 3.8 1.0 19.0 | H 0.574 | V 0.792 | pL -0.007 | vL 0.000 | grad 0.013
U 2813 | F 5761024 | FPS 0966 | D 6711 | Difficulty 6 | rR:μσmM 0.73 0.42 0.00 0.99 | F:μσmM 7.2 3.5 1.0 19.0 | H 0.546 | V 0.829 | pL -0.000 | vL 0.000 | grad 0.012
U 2814 | F 5763072 | FPS 0976 | D 6713 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.2 3.5 1.0 22.0 | H 0.616 | V 0.793 | pL 0.001 | vL 0.000 | grad 0.018
U 2815 | F 5765120 | FPS 0983 | D 6715 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 7.5 4.3 1.0 25.0 | H 0.610 | V 0.788 | pL 0.001 | vL 0.000 | grad 0.017
U 2816 | F 5767168 | FPS 0952 | D 6717 | Difficulty 6 | rR:μσmM 0.64 0.46 0.00 0.99 | F:μσmM 6.7 3.6 1.0 18.0 | H 0.624 | V 0.792 | pL -0.003 | vL 0.000 | grad 0.011
U 2817 | F 5769216 | FPS 0975 | D 6719 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.5 3.8 1.0 19.0 | H 0.615 | V 0.794 | pL 0.000 | vL 0.000 | grad 0.013
U 2818 | F 5771264 | FPS 0998 | D 6721 | Difficulty 6 | rR:μσmM 0.66 0.45 0.00 0.99 | F:μσmM 7.1 4.3 1.0 27.0 | H 0.601 | V 0.806 | pL 0.003 | vL 0.000 | grad 0.013
U 2819 | F 5773312 | FPS 0950 | D 6723 | Difficulty 6 | rR:μσmM 0.67 0.45 0.00 0.99 | F:μσmM 7.4 4.0 1.0 22.0 | H 0.603 | V 0.782 | pL -0.001 | vL 0.000 | grad 0.016
U 2820 | F 5775360 | FPS 0965 | D 6726 | Difficulty 6 | rR:μσmM 0.68 0.45 0.00 0.99 | F:μσmM 7.0 3.4 1.0 17.0 | H 0.635 | V 0.781 | pL -0.001 | vL 0.000 | grad 0.011
Model successfully saved
U 2821 | F 5777408 | FPS 1001 | D 6728 | Difficulty 6 | rR:μσmM 0.65 0.46 0.00 0.99 | F:μσmM 7.3 4.1 1.0 21.0 | H 0.638 | V 0.770 | pL 0.004 | vL 0.000 | grad 0.012
U 2822 | F 5779456 | FPS 0960 | D 6730 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.4 4.0 1.0 23.0 | H 0.616 | V 0.784 | pL -0.001 | vL 0.000 | grad 0.017
U 2823 | F 5781504 | FPS 0964 | D 6732 | Difficulty 6 | rR:μσmM 0.64 0.46 0.00 0.99 | F:μσmM 7.2 3.7 1.0 19.0 | H 0.666 | V 0.747 | pL -0.001 | vL 0.000 | grad 0.011
U 2824 | F 5783552 | FPS 0979 | D 6734 | Difficulty 6 | rR:μσmM 0.66 0.45 0.00 0.99 | F:μσmM 7.1 3.7 1.0 18.0 | H 0.647 | V 0.767 | pL 0.000 | vL 0.000 | grad 0.012
U 2825 | F 5785600 | FPS 0984 | D 6736 | Difficulty 6 | rR:μσmM 0.67 0.45 0.00 0.99 | F:μσmM 7.7 4.5 1.0 29.0 | H 0.620 | V 0.776 | pL 0.004 | vL 0.000 | grad 0.021
U 2826 | F 5787648 | FPS 0963 | D 6738 | Difficulty 6 | rR:μσmM 0.66 0.46 0.00 0.99 | F:μσmM 6.9 3.5 1.0 18.0 | H 0.643 | V 0.782 | pL -0.002 | vL 0.000 | grad 0.011
U 2827 | F 5789696 | FPS 0986 | D 6740 | Difficulty 6 | rR:μσmM 0.67 0.45 0.00 0.99 | F:μσmM 7.5 4.2 1.0 19.0 | H 0.665 | V 0.785 | pL 0.005 | vL 0.000 | grad 0.014
U 2828 | F 5791744 | FPS 0972 | D 6742 | Difficulty 6 | rR:μσmM 0.74 0.42 0.00 0.99 | F:μσmM 8.3 3.9 1.0 22.0 | H 0.643 | V 0.807 | pL 0.004 | vL 0.000 | grad 0.018
U 2829 | F 5793792 | FPS 1008 | D 6744 | Difficulty 6 | rR:μσmM 0.68 0.44 0.00 0.99 | F:μσmM 7.9 4.3 1.0 20.0 | H 0.651 | V 0.782 | pL -0.001 | vL 0.000 | grad 0.020
U 2830 | F 5795840 | FPS 1020 | D 6746 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.7 3.9 1.0 20.0 | H 0.682 | V 0.750 | pL 0.003 | vL 0.004 | grad 0.036
Model successfully saved
U 2831 | F 5797888 | FPS 0985 | D 6749 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.9 3.7 1.0 20.0 | H 0.717 | V 0.755 | pL -0.002 | vL 0.000 | grad 0.014
U 2832 | F 5799936 | FPS 0989 | D 6751 | Difficulty 6 | rR:μσmM 0.72 0.42 0.00 0.99 | F:μσmM 8.0 4.0 1.0 20.0 | H 0.633 | V 0.818 | pL 0.001 | vL 0.000 | grad 0.015
U 2833 | F 5801984 | FPS 1005 | D 6753 | Difficulty 6 | rR:μσmM 0.72 0.43 0.00 0.99 | F:μσmM 8.3 4.5 1.0 22.0 | H 0.624 | V 0.815 | pL 0.003 | vL 0.000 | grad 0.016
U 2834 | F 5804032 | FPS 0991 | D 6755 | Difficulty 6 | rR:μσmM 0.74 0.41 0.00 0.99 | F:μσmM 8.0 4.3 1.0 22.0 | H 0.597 | V 0.833 | pL -0.002 | vL 0.000 | grad 0.022
U 2835 | F 5806080 | FPS 0961 | D 6757 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.5 4.1 1.0 21.0 | H 0.616 | V 0.808 | pL -0.005 | vL 0.000 | grad 0.015
U 2836 | F 5808128 | FPS 0976 | D 6759 | Difficulty 6 | rR:μσmM 0.72 0.43 0.00 0.99 | F:μσmM 7.5 3.7 1.0 22.0 | H 0.619 | V 0.822 | pL -0.002 | vL 0.000 | grad 0.011
U 2837 | F 5810176 | FPS 0992 | D 6761 | Difficulty 6 | rR:μσmM 0.73 0.42 0.00 0.99 | F:μσmM 7.9 4.6 1.0 46.0 | H 0.618 | V 0.815 | pL 0.005 | vL 0.001 | grad 0.017
U 2838 | F 5812224 | FPS 0982 | D 6763 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.5 4.3 1.0 24.0 | H 0.629 | V 0.794 | pL 0.001 | vL 0.000 | grad 0.018
U 2839 | F 5814272 | FPS 0998 | D 6765 | Difficulty 6 | rR:μσmM 0.72 0.43 0.00 0.99 | F:μσmM 7.5 4.3 1.0 42.0 | H 0.634 | V 0.803 | pL 0.000 | vL 0.000 | grad 0.012
U 2840 | F 5816320 | FPS 0990 | D 6767 | Difficulty 6 | rR:μσmM 0.75 0.41 0.00 0.99 | F:μσmM 7.9 4.0 1.0 23.0 | H 0.570 | V 0.839 | pL 0.001 | vL 0.000 | grad 0.012
Model successfully saved
U 2841 | F 5818368 | FPS 0990 | D 6769 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.4 4.0 1.0 24.0 | H 0.643 | V 0.776 | pL 0.002 | vL 0.000 | grad 0.017
U 2842 | F 5820416 | FPS 0975 | D 6771 | Difficulty 6 | rR:μσmM 0.72 0.43 0.00 0.99 | F:μσmM 7.6 4.1 1.0 27.0 | H 0.604 | V 0.818 | pL -0.002 | vL 0.000 | grad 0.011
U 2843 | F 5822464 | FPS 0992 | D 6773 | Difficulty 6 | rR:μσmM 0.70 0.43 0.00 0.99 | F:μσmM 7.7 3.9 1.0 20.0 | H 0.620 | V 0.786 | pL 0.001 | vL 0.000 | grad 0.014
U 2844 | F 5824512 | FPS 0968 | D 6776 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 7.4 4.0 1.0 19.0 | H 0.589 | V 0.803 | pL -0.002 | vL 0.000 | grad 0.013
U 2845 | F 5826560 | FPS 0964 | D 6778 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.9 3.8 1.0 21.0 | H 0.640 | V 0.771 | pL -0.001 | vL 0.001 | grad 0.013
U 2846 | F 5828608 | FPS 0969 | D 6780 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.5 4.2 1.0 29.0 | H 0.611 | V 0.803 | pL 0.001 | vL 0.000 | grad 0.014
U 2847 | F 5830656 | FPS 0970 | D 6782 | Difficulty 6 | rR:μσmM 0.73 0.42 0.00 0.99 | F:μσmM 7.7 3.7 1.0 19.0 | H 0.638 | V 0.783 | pL -0.001 | vL 0.000 | grad 0.011
U 2848 | F 5832704 | FPS 0991 | D 6784 | Difficulty 6 | rR:μσmM 0.71 0.43 0.00 0.99 | F:μσmM 7.7 4.2 1.0 23.0 | H 0.627 | V 0.812 | pL 0.003 | vL 0.000 | grad 0.017
U 2849 | F 5834752 | FPS 0986 | D 6786 | Difficulty 6 | rR:μσmM 0.76 0.40 0.00 0.99 | F:μσmM 7.9 4.4 1.0 24.0 | H 0.591 | V 0.847 | pL 0.004 | vL 0.000 | grad 0.018
U 2850 | F 5836800 | FPS 0990 | D 6788 | Difficulty 6 | rR:μσmM 0.68 0.45 0.00 0.99 | F:μσmM 7.5 3.8 1.0 18.0 | H 0.654 | V 0.784 | pL 0.001 | vL 0.000 | grad 0.016
Model successfully saved
U 2851 | F 5838848 | FPS 0998 | D 6790 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.9 4.3 1.0 23.0 | H 0.643 | V 0.788 | pL 0.005 | vL 0.000 | grad 0.014
U 2852 | F 5840896 | FPS 0975 | D 6792 | Difficulty 6 | rR:μσmM 0.69 0.44 0.00 0.99 | F:μσmM 7.8 3.9 1.0 20.0 | H 0.664 | V 0.763 | pL 0.007 | vL 0.007 | grad 0.049
U 2853 | F 5842944 | FPS 0990 | D 6794 | Difficulty 6 | rR:μσmM 0.67 0.45 0.00 0.99 | F:μσmM 7.8 5.0 1.0 31.0 | H 0.648 | V 0.805 | pL 0.005 | vL 0.001 | grad 0.019
U 2854 | F 5844992 | FPS 0982 | D 6797 | Difficulty 6 | rR:μσmM 0.68 0.45 0.00 0.99 | F:μσmM 8.0 4.4 1.0 28.0 | H 0.683 | V 0.736 | pL -0.001 | vL 0.000 | grad 0.016
U 2855 | F 5847040 | FPS 0951 | D 6799 | Difficulty 6 | rR:μσmM 0.70 0.44 0.00 0.99 | F:μσmM 7.5 4.0 1.0 21.0 | H 0.618 | V 0.799 | pL -0.002 | vL 0.000 | grad 0.014
U 2856 | F 5849088 | FPS 0991 | D 6801 | Difficulty 6 | rR:μσmM 0.73 0.42 0.00 0.99 | F:μσmM 7.8 4.3 1.0 27.0 | H 0.604 | V 0.794 | pL -0.000 | vL 0.000 | grad 0.015
